OrderID,Date,CustomerID,ProductID,Quantity,SellingPrice,TotalRevenue,DiscountAmt,ShippingCost,Channel,Status
ORD-002554,24-11-2023,CUST-0875,1094,1,1938.05,1938.05,642.95,0,App,Delivered
ORD-002555,06-03-2024,CUST-0815,1201,1,844.22,844.22,28.78,0,Web,Delivered
ORD-002556,05-01-2024,CUST-0001,1171,1,1035.33,1035.33,106.67,0,Web,Delivered
ORD-002557,27-10-2023,CUST-0972,1196,1,3917.12,3917.12,571.88,0,App,Delivered
ORD-002558,06-07-2023,CUST-0232,1001,1,1036.27,1036.27,175.73,0,App,Delivered
ORD-002559,26-06-2024,CUST-0364,1220,1,2111,2111,29,0,Web,Delivered
ORD-002560,26-01-2024,CUST-0090,1002,2,2337.35,4674.7,431.3,0,Web,Delivered
ORD-002561,06-03-2024,CUST-0496,1038,1,523.21,523.21,38.79,0,App,Delivered
ORD-002562,01-10-2024,CUST-0077,1168,1,547.56,547.56,94.44,0,App,Delivered
ORD-002563,09-08-2024,CUST-0066,1154,1,1731.97,1731.97,235.03,0,App,Delivered
ORD-002563,09-08-2024,CUST-0906,1032,1,1562.67,1562.67,138.33,0,Web,Delivered
ORD-002564,15-10-2023,CUST-0515,1183,3,1937.09,5811.27,554.73,0,Web,Delivered
ORD-002565,06-03-2024,CUST-0240,1213,1,2677.42,2677.42,261.58,0,Web,Returned
ORD-002566,07-07-2024,CUST-0342,1086,1,4230.96,4230.96,308.04,0,App,Delivered
ORD-002567,08-03-2023,CUST-0940,1096,1,4560.55,4560.55,416.45,0,App,Delivered
ORD-002568,30-12-2024,CUST-0900,1200,1,1676.63,1676.63,237.37,0,App,Returned
ORD-002569,25-02-2024,CUST-0631,1146,1,4639.17,4639.17,110.83,0,App,Returned
ORD-002570,01-09-2023,CUST-0513,1120,1,4170.02,4170.02,115.98,0,App,Delivered
ORD-002571,09-10-2024,CUST-0964,1223,1,822.46,822.46,73.54,0,Store,Delivered
ORD-002572,24-10-2024,CUST-0864,1209,1,1624.87,1624.87,100.13,0,App,Delivered
ORD-002573,18-05-2023,CUST-0586,1024,1,1680.54,1680.54,485.46,0,Web,Returned
ORD-002574,02-09-2024,CUST-0508,1059,1,4377.59,4377.59,320.41,0,App,Delivered
ORD-002574,02-09-2024,CUST-0061,1022,1,3072.34,3072.34,189.66,0,App,Delivered
ORD-002575,24-12-2024,CUST-0769,1074,2,2124.12,4248.24,297.76,0,Store,Delivered
ORD-002576,06-09-2023,CUST-0541,1147,1,4291.9,4291.9,341.1,0,Web,Delivered
ORD-002577,19-08-2023,CUST-0171,1137,1,3353.75,3353.75,188.25,0,App,Delivered
ORD-002578,14-04-2023,CUST-0816,1109,2,826.46,1652.93,181.07,0,App,Delivered
ORD-002579,09-10-2024,CUST-0499,1039,2,3414.79,6829.58,342.42,0,App,Delivered
ORD-002579,09-10-2024,CUST-0074,1131,1,4609.61,4609.61,356.39,0,App,Delivered
ORD-002580,08-10-2023,CUST-0815,1112,1,1056.86,1056.86,7.14,0,App,Delivered
ORD-002581,20-03-2023,CUST-0175,1033,1,2137.87,2137.87,167.13,0,App,Delivered
ORD-002582,06-06-2023,CUST-0512,1199,3,4149.55,12448.65,1681.35,0,App,Delivered
ORD-002583,30-03-2024,CUST-0970,1035,1,4574.99,4574.99,287.01,0,App,Delivered
ORD-002584,08-02-2023,CUST-0057,1166,1,2888.87,2888.87,435.13,0,Web,Delivered
ORD-002585,26-05-2023,CUST-0853,1080,3,3602.18,10806.54,3059.46,0,App,Delivered
ORD-002586,27-09-2023,CUST-0560,1186,1,1653.28,1653.28,228.72,0,App,Returned
ORD-002587,09-03-2024,CUST-0950,1220,1,2044.29,2044.29,95.71,0,Store,Returned
ORD-002588,19-09-2024,CUST-0611,1115,1,3316.87,3316.87,268.13,0,App,Delivered
ORD-002589,25-05-2024,CUST-0469,1173,1,3178.91,3178.91,450.09,0,App,Delivered
ORD-002590,28-08-2023,CUST-0179,1036,1,2707.89,2707.89,248.11,0,App,Delivered
ORD-002591,01-04-2023,CUST-0715,1225,1,3080.58,3080.58,364.42,0,Web,Delivered
ORD-002592,21-08-2023,CUST-0977,1183,1,1850,1850,272,0,App,Delivered
ORD-002593,18-09-2023,CUST-0545,1105,1,1052.12,1052.12,142.88,0,App,Returned
ORD-002594,26-10-2023,CUST-0678,1223,2,800.71,1601.42,190.58,0,App,Delivered
ORD-002595,09-10-2024,CUST-0265,1060,1,2784.98,2784.98,301.02,0,Web,Delivered
ORD-002596,16-09-2024,CUST-0920,1223,1,895.61,895.61,0.39,0,App,Returned
ORD-002597,09-06-2024,CUST-0329,1084,1,3272.67,3272.67,295.33,0,Web,Delivered
ORD-002598,12-04-2023,CUST-0590,1024,1,1893.81,1893.81,272.19,0,Web,Delivered
ORD-002599,23-12-2024,CUST-0124,1067,2,4321.99,8643.98,272.02,0,App,Delivered
ORD-002600,12-05-2023,CUST-0529,1001,1,1068.01,1068.01,143.99,0,Store,Delivered
ORD-002601,26-07-2023,CUST-0773,1058,1,1209.85,1209.85,28.15,0,Store,Delivered
ORD-002602,31-01-2023,CUST-0238,1096,1,4689.97,4689.97,287.03,0,Web,Delivered
ORD-002603,01-03-2024,CUST-0304,1027,1,3652.87,3652.87,361.13,0,App,Delivered
ORD-002604,21-03-2023,CUST-0319,1213,3,2609.86,7829.58,987.42,0,Web,Delivered
ORD-002604,21-03-2023,CUST-0042,1018,2,641.79,1283.59,26.41,0,App,Delivered
ORD-002605,14-08-2023,CUST-0390,1134,1,4900.7,4900.7,29.3,0,App,Delivered
ORD-002606,09-03-2024,CUST-0442,1185,2,2005.52,4011.05,316.95,0,App,Cancelled
ORD-002607,08-04-2024,CUST-0464,1185,1,1957.66,1957.66,206.34,0,App,Delivered
ORD-002608,28-01-2023,CUST-0831,1148,1,4278.65,4278.65,564.35,0,Web,Delivered
ORD-002609,05-01-2024,CUST-0602,1018,1,569.66,569.66,85.34,0,App,Delivered
ORD-002610,10-09-2023,CUST-0871,1055,1,3998.7,3998.7,135.3,0,App,Delivered
ORD-002611,20-10-2024,CUST-0348,1134,1,4682.37,4682.37,247.63,0,App,Delivered
ORD-002612,02-12-2024,CUST-0255,1124,2,2755.94,5511.89,226.11,0,App,Returned
ORD-002613,14-07-2024,CUST-0477,1148,3,4303.28,12909.85,1619.15,0,Web,Delivered
ORD-002614,02-08-2023,CUST-0530,1044,1,3892.99,3892.99,165.01,0,Web,Delivered
ORD-002615,13-02-2024,CUST-0482,1034,1,2942.5,2942.5,465.5,0,App,Cancelled
ORD-002616,04-09-2023,CUST-0067,1022,1,2809.32,2809.32,452.68,0,App,Delivered
ORD-002617,18-01-2024,CUST-0240,1027,1,3514.58,3514.58,499.42,0,App,Delivered
ORD-002618,25-08-2024,CUST-0656,1180,1,2125.74,2125.74,206.26,0,Web,Delivered
ORD-002619,09-01-2023,CUST-0518,1015,1,2926.12,2926.12,130.88,0,App,Delivered
ORD-002620,10-06-2024,CUST-0626,1155,1,2164.94,2164.94,297.06,0,Web,Delivered
ORD-002621,02-07-2024,CUST-0440,1152,1,1499.38,1499.38,73.62,0,Store,Delivered
ORD-002622,14-09-2023,CUST-0235,1125,1,3944.78,3944.78,260.22,0,App,Delivered
ORD-002623,15-07-2024,CUST-0786,1039,1,3561.61,3561.61,24.39,0,App,Delivered
ORD-002623,15-07-2024,CUST-0965,1214,1,3727.47,3727.47,194.53,0,App,Delivered
ORD-002624,29-10-2024,CUST-0824,1209,1,1614.3,1614.3,110.7,0,Store,Delivered
ORD-002625,15-03-2023,CUST-0343,1042,1,2572.01,2572.01,304.99,0,App,Delivered
ORD-002626,19-07-2023,CUST-0965,1225,3,3221.9,9665.7,669.3,0,Store,Delivered
ORD-002626,19-07-2023,CUST-0164,1099,2,1090.9,2181.81,6.19,0,App,Delivered
ORD-002627,08-04-2023,CUST-0252,1130,1,2216.88,2216.88,9.12,0,App,Delivered
ORD-002627,08-04-2023,CUST-0141,1077,1,4146.43,4146.43,516.57,0,Store,Cancelled
ORD-002628,16-02-2024,CUST-0273,1085,1,2931.33,2931.33,427.67,0,Web,Delivered
ORD-002629,12-10-2023,CUST-0841,1101,3,3981.38,11944.15,430.85,0,App,Delivered
ORD-002629,12-10-2023,CUST-0788,1190,1,4426.12,4426.12,265.88,0,App,Delivered
ORD-002630,20-09-2024,CUST-0640,1028,2,3231.84,6463.68,112.32,0,App,Delivered
ORD-002631,12-08-2024,CUST-0146,1172,1,4758.25,4758.25,127.75,0,Store,Returned
ORD-002632,08-08-2023,CUST-0292,1132,1,601.17,601.17,23.83,0,App,Delivered
ORD-002633,10-05-2023,CUST-0096,1028,1,2762.05,2762.05,525.95,0,App,Delivered
ORD-002634,06-01-2023,CUST-0846,1068,1,1451.88,1451.88,100.12,0,App,Delivered
ORD-002635,20-08-2024,CUST-0676,1224,1,1679.05,1679.05,212.95,0,Store,Delivered
ORD-002636,06-09-2023,CUST-0021,1235,1,3549.98,3549.98,375.02,0,Web,Delivered
ORD-002637,31-12-2023,CUST-0295,1133,1,3546.59,3546.59,187.41,0,Store,Returned
ORD-002638,15-01-2024,CUST-0087,1077,1,4616.6,4616.6,46.4,0,Store,Delivered
ORD-002639,14-01-2024,CUST-0788,1110,2,4439.54,8879.08,736.92,0,App,Delivered
ORD-002640,30-09-2023,CUST-0199,1200,3,1851.07,5553.22,188.78,0,App,Delivered
ORD-002641,23-10-2023,CUST-0191,1116,1,1413.41,1413.41,234.59,0,Web,Delivered
ORD-002642,13-11-2024,CUST-0146,1147,1,3265.62,3265.62,1367.38,0,App,Delivered
ORD-002642,13-11-2024,CUST-0578,1139,1,588.73,588.73,305.27,0,App,Delivered
ORD-002643,24-10-2023,CUST-0620,1072,2,1078.29,2156.58,275.42,0,App,Delivered
ORD-002644,16-04-2023,CUST-0232,1040,1,1833.02,1833.02,194.98,0,App,Delivered
ORD-002645,21-07-2023,CUST-0969,1185,1,2091.09,2091.09,72.91,0,App,Delivered
ORD-002646,15-07-2024,CUST-0796,1122,1,750.21,750.21,28.79,0,App,Delivered
ORD-002647,05-07-2024,CUST-0610,1120,1,3906.54,3906.54,379.46,0,Web,Delivered
ORD-002648,13-07-2024,CUST-0241,1050,1,1028.94,1028.94,15.06,0,App,Delivered
ORD-002649,14-04-2023,CUST-0192,1106,1,1675.23,1675.23,182.77,0,App,Delivered
ORD-002650,24-05-2024,CUST-0252,1057,1,332.17,332.17,61.83,93,Web,Delivered
ORD-002651,08-04-2023,CUST-0961,1176,1,1536.19,1536.19,213.81,0,App,Delivered
ORD-002652,24-05-2023,CUST-0651,1080,1,4015.59,4015.59,606.41,0,App,Delivered
ORD-002653,21-07-2023,CUST-0109,1086,1,4012.53,4012.53,526.47,0,App,Delivered
ORD-002654,28-05-2023,CUST-0335,1080,3,3721.06,11163.17,2702.83,0,App,Delivered
ORD-002655,20-02-2024,CUST-0873,1120,2,3901.64,7803.29,768.71,0,App,Delivered
ORD-002656,25-08-2024,CUST-0451,1139,1,865.14,865.14,28.86,0,Web,Delivered
ORD-002657,23-03-2023,CUST-0770,1017,1,2816.82,2816.82,300.18,0,App,Delivered
ORD-002658,16-04-2024,CUST-0463,1006,1,908.62,908.62,158.38,0,App,Returned
ORD-002658,16-04-2024,CUST-0963,1030,1,2404.68,2404.68,82.32,0,App,Delivered
ORD-002659,23-06-2023,CUST-0831,1202,1,2991.59,2991.59,12.41,0,App,Delivered
ORD-002660,06-10-2023,CUST-0018,1048,1,3166.93,3166.93,404.07,0,Store,Delivered
ORD-002661,09-08-2023,CUST-0257,1052,1,1408.77,1408.77,201.23,0,App,Delivered
ORD-002662,30-06-2024,CUST-0782,1222,1,2019.57,2019.57,285.43,0,App,Delivered
ORD-002663,05-03-2023,CUST-0180,1178,2,2797.31,5594.63,447.37,0,App,Returned
ORD-002664,11-07-2024,CUST-0879,1186,1,1606.67,1606.67,275.33,0,App,Delivered
ORD-002664,11-07-2024,CUST-0433,1086,1,4522.04,4522.04,16.96,0,Store,Delivered
ORD-002665,09-02-2023,CUST-0188,1034,1,2957.27,2957.27,450.73,0,App,Delivered
ORD-002666,11-07-2024,CUST-0064,1052,1,1592.53,1592.53,17.47,0,App,Delivered
ORD-002667,05-05-2023,CUST-0528,1022,1,2809.65,2809.65,452.35,0,App,Delivered
ORD-002668,25-09-2023,CUST-0487,1182,3,597.61,1792.82,58.18,0,App,Returned
ORD-002669,02-08-2024,CUST-0603,1063,1,2148.4,2148.4,308.6,0,Store,Delivered
ORD-002670,27-01-2024,CUST-0179,1168,1,595.72,595.72,46.28,0,Web,Delivered
ORD-002670,27-01-2024,CUST-0881,1239,1,3637.13,3637.13,550.87,0,App,Delivered
ORD-002671,17-01-2023,CUST-0576,1090,1,1957.58,1957.58,146.42,0,Store,Delivered
ORD-002672,22-07-2024,CUST-0133,1087,1,2297.84,2297.84,32.16,0,Web,Delivered
ORD-002673,03-11-2023,CUST-0681,1025,2,587.55,1175.1,730.9,0,App,Delivered
ORD-002673,03-11-2023,CUST-0512,1168,1,409.41,409.41,232.59,95,App,Delivered
ORD-002674,11-09-2024,CUST-0469,1108,1,2207.79,2207.79,373.21,0,App,Returned
ORD-002674,11-09-2024,CUST-0091,1136,3,2589.6,7768.79,850.21,0,Store,Delivered
ORD-002675,23-06-2023,CUST-0618,1238,1,1519.24,1519.24,83.76,0,App,Delivered
ORD-002676,10-12-2023,CUST-0864,1181,1,1078.92,1078.92,106.08,0,App,Delivered
ORD-002677,21-02-2024,CUST-0328,1079,2,4560.11,9120.22,485.78,0,App,Delivered
ORD-002678,16-11-2023,CUST-0811,1016,1,2360.25,2360.25,1051.75,0,App,Delivered
ORD-002679,25-12-2024,CUST-0008,1032,1,1521.17,1521.17,179.83,0,Store,Delivered
ORD-002680,12-03-2024,CUST-0481,1040,1,1854.54,1854.54,173.46,0,App,Delivered
ORD-002681,14-01-2024,CUST-0593,1155,3,2203.21,6609.63,776.37,0,Store,Delivered
ORD-002682,16-02-2024,CUST-0783,1087,1,2153.55,2153.55,176.45,0,App,Delivered
ORD-002683,15-10-2024,CUST-0740,1096,1,4686.06,4686.06,290.94,0,App,Delivered
ORD-002684,27-01-2023,CUST-0460,1026,2,1046.46,2092.93,161.07,0,Web,Delivered
ORD-002685,31-10-2024,CUST-0720,1179,1,3549.46,3549.46,122.54,0,App,Delivered
ORD-002686,07-03-2024,CUST-0865,1031,1,779.58,779.58,104.42,0,App,Delivered
ORD-002687,06-01-2023,CUST-0042,1198,1,3399.97,3399.97,472.03,0,App,Delivered
ORD-002687,06-01-2023,CUST-0488,1089,3,4253.51,12760.52,1750.48,0,App,Delivered
ORD-002688,28-04-2024,CUST-0193,1157,1,638.66,638.66,77.34,0,App,Returned
ORD-002689,24-05-2023,CUST-0992,1127,1,3892.92,3892.92,567.08,0,App,Delivered
ORD-002690,27-04-2024,CUST-0962,1199,1,4573.92,4573.92,136.08,0,App,Delivered
ORD-002691,02-01-2023,CUST-0210,1179,1,3258.18,3258.18,413.82,0,App,Delivered
ORD-002692,17-01-2024,CUST-0307,1236,1,4358.19,4358.19,76.81,0,Web,Returned
ORD-002693,18-11-2023,CUST-0959,1070,3,2851.79,8555.37,5376.63,0,App,Delivered
ORD-002693,18-11-2023,CUST-0006,1037,1,469.29,469.29,288.71,58,App,Returned
ORD-002694,18-12-2024,CUST-0913,1058,1,1147.12,1147.12,90.88,0,App,Delivered
ORD-002695,04-09-2023,CUST-0336,1175,2,2233.23,4466.45,11.55,0,App,Returned
ORD-002695,04-09-2023,CUST-0396,1204,1,2401.18,2401.18,358.82,0,App,Delivered
ORD-002696,07-12-2023,CUST-0365,1042,1,2548.11,2548.11,328.89,0,App,Delivered
ORD-002697,22-10-2023,CUST-0313,1231,1,4534.53,4534.53,331.47,0,App,Delivered
ORD-002698,29-06-2023,CUST-0658,1048,1,3273.46,3273.46,297.54,0,App,Cancelled
ORD-002698,29-06-2023,CUST-0192,1205,1,3108.45,3108.45,536.55,0,App,Delivered
ORD-002699,21-08-2023,CUST-0901,1166,1,3266.46,3266.46,57.54,0,App,Returned
ORD-002700,31-03-2024,CUST-0506,1086,2,4375.9,8751.8,326.2,0,App,Delivered
ORD-002701,06-12-2023,CUST-0862,1155,3,2124.1,6372.31,1013.69,0,App,Delivered
ORD-002702,22-01-2023,CUST-0062,1193,1,2260.28,2260.28,213.72,0,App,Delivered
ORD-002703,16-03-2024,CUST-0166,1210,1,2641.39,2641.39,123.61,0,Web,Delivered
ORD-002704,15-03-2024,CUST-0069,1016,1,3387.19,3387.19,24.81,0,App,Delivered
ORD-002704,15-03-2024,CUST-0926,1030,1,2348.5,2348.5,138.5,0,App,Delivered
ORD-002705,30-03-2024,CUST-0848,1132,2,585.79,1171.58,78.42,0,Web,Delivered
ORD-002706,01-03-2023,CUST-0451,1230,1,4529.03,4529.03,13.97,0,App,Delivered
ORD-002707,20-09-2024,CUST-0371,1184,1,3827.16,3827.16,242.84,0,Web,Delivered
ORD-002708,04-07-2023,CUST-0073,1199,2,4703.54,9407.07,12.93,0,Web,Delivered
ORD-002709,14-09-2023,CUST-0398,1162,1,3916.2,3916.2,2.8,0,Web,Returned
ORD-002710,12-11-2023,CUST-0167,1080,1,3643.75,3643.75,978.25,0,App,Delivered
ORD-002710,12-11-2023,CUST-0107,1214,1,2884.11,2884.11,1037.89,0,App,Delivered
ORD-002711,28-06-2023,CUST-0128,1018,1,617.78,617.78,37.22,0,App,Delivered
ORD-002712,02-09-2023,CUST-0123,1152,1,1417.94,1417.94,155.06,0,App,Delivered
ORD-002713,03-01-2024,CUST-0212,1032,1,1679.93,1679.93,21.07,0,App,Delivered
ORD-002714,01-02-2024,CUST-0083,1053,1,3244.1,3244.1,513.9,0,App,Delivered
ORD-002715,07-12-2024,CUST-0723,1051,1,1169.62,1169.62,28.38,0,App,Delivered
ORD-002716,15-05-2023,CUST-0399,1127,1,3703.58,3703.58,756.42,0,App,Delivered
ORD-002716,15-05-2023,CUST-0629,1098,1,2948.81,2948.81,685.19,0,App,Delivered
ORD-002717,06-01-2023,CUST-0303,1112,3,933.22,2799.67,392.33,0,App,Delivered
ORD-002718,25-08-2023,CUST-0101,1070,1,4433.58,4433.58,210.42,0,App,Delivered
ORD-002719,04-06-2023,CUST-0937,1060,1,2815.19,2815.19,270.81,0,App,Delivered
ORD-002719,04-06-2023,CUST-0674,1049,1,1384.49,1384.49,48.51,0,App,Delivered
ORD-002720,01-03-2023,CUST-0693,1214,1,3579.75,3579.75,342.25,0,App,Delivered
ORD-002721,15-12-2023,CUST-0750,1039,1,3434.97,3434.97,151.03,0,App,Delivered
ORD-002722,06-09-2024,CUST-0810,1170,1,1844.45,1844.45,175.55,0,App,Delivered
ORD-002723,20-10-2023,CUST-0037,1053,1,3304.9,3304.9,453.1,0,App,Delivered
ORD-002724,30-01-2024,CUST-0622,1133,1,3220.92,3220.92,513.08,0,App,Delivered
ORD-002725,24-10-2023,CUST-0913,1130,1,2144.17,2144.17,81.83,0,App,Returned
ORD-002726,28-12-2023,CUST-0794,1206,1,2349.45,2349.45,372.55,0,Store,Delivered
ORD-002727,14-03-2024,CUST-0583,1053,1,3566.35,3566.35,191.65,0,App,Delivered
ORD-002728,04-03-2024,CUST-0029,1211,1,276.84,276.84,26.16,81,App,Delivered
ORD-002728,04-03-2024,CUST-0026,1141,1,845.08,845.08,54.92,0,App,Returned
ORD-002729,16-05-2023,CUST-0959,1045,1,1214.11,1214.11,228.89,0,App,Delivered
ORD-002730,31-01-2024,CUST-0696,1122,1,729.04,729.04,49.96,0,App,Delivered
ORD-002731,12-05-2024,CUST-0881,1006,1,935.44,935.44,131.56,0,App,Delivered
ORD-002731,12-05-2024,CUST-0306,1023,1,697.75,697.75,171.25,0,App,Delivered
ORD-002732,27-03-2023,CUST-0149,1109,1,874.14,874.14,42.86,0,Web,Cancelled
ORD-002733,09-04-2024,CUST-0393,1091,1,753.18,753.18,28.82,0,App,Delivered
ORD-002734,07-09-2023,CUST-0415,1094,1,2525.56,2525.56,55.44,0,App,Delivered
ORD-002735,25-01-2024,CUST-0421,1055,1,3531.95,3531.95,602.05,0,App,Delivered
ORD-002736,17-05-2024,CUST-0898,1185,1,1725.89,1725.89,438.11,0,Web,Delivered
ORD-002737,16-12-2023,CUST-0996,1236,2,4342.22,8684.45,185.55,0,App,Returned
ORD-002738,01-02-2023,CUST-0857,1045,2,1407.57,2815.15,70.85,0,App,Delivered
ORD-002739,14-08-2023,CUST-0680,1179,1,3228.34,3228.34,443.66,0,App,Delivered
ORD-002740,20-12-2023,CUST-0941,1102,2,715.26,1430.52,55.48,0,App,Delivered
ORD-002741,31-01-2024,CUST-0892,1151,3,1130.1,3390.31,137.69,0,App,Delivered
ORD-002742,18-06-2023,CUST-0087,1165,2,1455.3,2910.6,131.4,0,App,Delivered
ORD-002743,02-10-2024,CUST-0269,1212,1,1895.72,1895.72,125.28,0,App,Returned
ORD-002744,30-06-2024,CUST-0697,1034,2,3334.9,6669.8,146.2,0,Web,Delivered
ORD-002745,03-04-2024,CUST-0038,1157,1,696.74,696.74,19.26,0,Web,Delivered
ORD-002746,20-09-2024,CUST-0842,1117,1,3362.94,3362.94,135.06,0,App,Delivered
ORD-002747,12-08-2024,CUST-0542,1235,1,3464.26,3464.26,460.74,0,App,Cancelled
ORD-002748,20-07-2023,CUST-0386,1044,1,3723.15,3723.15,334.85,0,App,Delivered
ORD-002749,16-12-2024,CUST-0853,1142,2,3795.75,7591.51,1296.49,0,Web,Delivered
ORD-002749,16-12-2024,CUST-0028,1007,1,3863.69,3863.69,575.31,0,App,Delivered
ORD-002750,28-07-2023,CUST-0749,1201,1,855.46,855.46,17.54,0,Web,Delivered
ORD-002751,28-05-2023,CUST-0788,1122,1,625.72,625.72,153.28,0,Store,Delivered
ORD-002752,16-12-2024,CUST-0831,1057,1,351.58,351.58,42.42,86,App,Delivered
ORD-002753,09-02-2024,CUST-0415,1108,1,2321.26,2321.26,259.74,0,Web,Delivered
ORD-002754,12-03-2024,CUST-0252,1175,1,1907.03,1907.03,331.97,0,App,Delivered
ORD-002755,20-02-2023,CUST-0757,1039,1,3307.37,3307.37,278.63,0,App,Delivered
ORD-002756,17-09-2023,CUST-0165,1147,2,4491.55,8983.1,282.9,0,Web,Delivered
ORD-002757,22-11-2024,CUST-0694,1131,1,3240.34,3240.34,1725.66,0,App,Returned
ORD-002758,20-02-2024,CUST-0122,1072,1,1200.35,1200.35,15.65,0,App,Cancelled
ORD-002759,24-11-2024,CUST-0585,1215,2,2814.86,5629.72,3344.28,0,App,Delivered
ORD-002759,24-11-2024,CUST-0957,1137,3,2198.5,6595.49,4030.51,0,App,Delivered
ORD-002760,12-07-2023,CUST-0914,1157,1,633.99,633.99,82.01,0,App,Returned
ORD-002761,21-02-2023,CUST-0022,1010,3,3456.98,10370.95,1566.05,0,App,Delivered
ORD-002762,23-04-2023,CUST-0101,1011,1,324.9,324.9,28.1,43,App,Delivered
ORD-002763,19-02-2023,CUST-0604,1066,1,2534.26,2534.26,209.74,0,App,Delivered
ORD-002764,19-09-2023,CUST-0624,1196,1,4447.63,4447.63,41.37,0,App,Returned
ORD-002765,05-06-2024,CUST-0383,1208,1,2979.22,2979.22,425.78,0,App,Returned
ORD-002766,11-06-2024,CUST-0828,1218,1,2835.77,2835.77,209.23,0,App,Delivered
ORD-002767,16-10-2024,CUST-0093,1117,2,3227.09,6454.17,541.83,0,App,Delivered
ORD-002767,16-10-2024,CUST-0815,1100,2,2985.48,5970.96,433.04,0,Store,Delivered
ORD-002768,08-02-2023,CUST-0027,1051,1,1034.13,1034.13,163.87,0,App,Delivered
ORD-002769,26-07-2024,CUST-0244,1018,1,586.06,586.06,68.94,0,App,Delivered
ORD-002770,03-02-2024,CUST-0281,1240,1,1984,1984,341,0,App,Returned
ORD-002771,30-01-2024,CUST-0907,1225,1,3076.66,3076.66,368.34,0,App,Returned
ORD-002772,02-05-2024,CUST-0190,1147,1,3568.68,3568.68,1064.32,0,App,Delivered
ORD-002773,14-07-2023,CUST-0061,1121,1,2702.57,2702.57,27.43,0,Web,Delivered
ORD-002774,12-07-2024,CUST-0676,1152,1,1516.51,1516.51,56.49,0,Web,Returned
ORD-002775,05-06-2024,CUST-0896,1073,1,2649.78,2649.78,169.22,0,Web,Delivered
ORD-002776,08-05-2024,CUST-0415,1174,1,1249.36,1249.36,316.64,0,App,Delivered
ORD-002777,15-07-2024,CUST-0918,1239,2,4185.3,8370.6,5.4,0,App,Delivered
ORD-002778,11-06-2024,CUST-0217,1118,1,3528.22,3528.22,498.78,0,App,Delivered
ORD-002779,27-07-2024,CUST-0235,1030,1,2368.87,2368.87,118.13,0,Web,Delivered
ORD-002780,18-06-2023,CUST-0792,1159,2,624.25,1248.51,73.49,0,App,Delivered
ORD-002781,11-07-2024,CUST-0706,1233,1,3542.29,3542.29,563.71,0,App,Delivered
ORD-002782,09-01-2023,CUST-0019,1059,1,4540.32,4540.32,157.68,0,Store,Delivered
ORD-002783,01-05-2024,CUST-0637,1083,2,1474.82,2949.63,944.37,0,App,Delivered
ORD-002784,24-05-2023,CUST-0524,1165,1,1259.22,1259.22,261.78,0,App,Delivered
ORD-002785,09-09-2024,CUST-0870,1163,1,3755.68,3755.68,47.32,0,Web,Returned
ORD-002785,09-09-2024,CUST-0719,1007,1,4310.18,4310.18,128.82,0,Web,Delivered
ORD-002786,23-02-2023,CUST-0681,1043,1,3830.21,3830.21,558.79,0,App,Delivered
ORD-002787,25-09-2024,CUST-0050,1211,1,261.95,261.95,41.05,77,App,Delivered
ORD-002788,21-04-2023,CUST-1000,1132,1,584.27,584.27,40.73,0,App,Delivered
ORD-002789,31-10-2023,CUST-0087,1118,1,3615.48,3615.48,411.52,0,App,Delivered
ORD-002789,31-10-2023,CUST-0405,1003,1,1439.22,1439.22,3.78,0,Store,Delivered
ORD-002790,16-10-2023,CUST-0353,1126,3,4385.05,13155.14,794.86,0,App,Delivered
ORD-002791,25-07-2023,CUST-0935,1057,1,344.49,344.49,49.51,55,Store,Delivered
ORD-002792,21-12-2024,CUST-0171,1132,1,560.01,560.01,64.99,0,App,Delivered
ORD-002792,21-12-2024,CUST-0489,1178,1,2797.67,2797.67,223.33,0,Store,Delivered
ORD-002793,03-12-2023,CUST-0484,1044,1,4031.3,4031.3,26.7,0,App,Delivered
ORD-002793,03-12-2023,CUST-0451,1227,1,318.92,318.92,26.08,76,Web,Returned
ORD-002794,16-11-2024,CUST-0259,1066,1,2101.72,2101.72,642.28,0,Web,Delivered
ORD-002794,16-11-2024,CUST-0591,1201,1,678.97,678.97,194.03,0,App,Delivered
ORD-002795,02-04-2023,CUST-0620,1191,1,480.99,480.99,45.01,56,App,Delivered
ORD-002796,28-12-2024,CUST-0033,1201,1,790.03,790.03,82.97,0,App,Delivered
ORD-002797,09-06-2023,CUST-0907,1044,1,3484.35,3484.35,573.65,0,Web,Delivered
ORD-002797,09-06-2023,CUST-0731,1163,1,3594.86,3594.86,208.14,0,App,Delivered
ORD-002798,08-12-2023,CUST-0650,1040,2,1753.72,3507.44,548.56,0,App,Delivered
ORD-002799,03-01-2023,CUST-0298,1101,1,3580.14,3580.14,544.86,0,App,Delivered
ORD-002799,03-01-2023,CUST-0440,1081,1,3717.21,3717.21,48.79,0,App,Delivered
ORD-002800,30-03-2023,CUST-0442,1097,1,2173.92,2173.92,116.08,0,Web,Delivered
ORD-002801,15-02-2024,CUST-0062,1195,1,2844.46,2844.46,24.54,0,Store,Delivered
ORD-002802,24-11-2023,CUST-0147,1058,2,770.79,1541.57,934.43,0,Web,Delivered
ORD-002803,25-07-2023,CUST-0477,1041,1,4902.81,4902.81,43.19,0,App,Delivered
ORD-002804,01-09-2024,CUST-0700,1225,1,3215.89,3215.89,229.11,0,Store,Cancelled
